image_path,label,dataset,split
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-20-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-21-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-21-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-22-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-22-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-24-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-25-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-25-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-25-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-26-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-26-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-26-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-27-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-28-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-28-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-29-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-3-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-3-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-30-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-30-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-31-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-31-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-31-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-32-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-32-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-32-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-33-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-33-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-33-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-34-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-34-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-35-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-35-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-36-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-36-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-37-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-37-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-37-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-38-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-38-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-39-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-4-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-4-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-4-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-40-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-40-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-41-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-41-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-41-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-42-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-42-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-42-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-43-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-43-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-45-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-45-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-46-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-46-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-46-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-47-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-47-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-47-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-48-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-48-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-48-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-49-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-49-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-5-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-5-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-5-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-50-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-51-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-51-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-51-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-52-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-52-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-52-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-53-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-54-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-54-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-55-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-56-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-56-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-56-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-57-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-57-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-57-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-58-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-58-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-6-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-6-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-6-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-61-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-61-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-61-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-62-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-62-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-62-img-3.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-63-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-63-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-63-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-64-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-64-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-65-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-65-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-66-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-66-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-67-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-67-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-68-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-68-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-69-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-69-img-3.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-7-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-7-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-7-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-70-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-71-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-71-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-71-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-72-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-72-img-2.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-72-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-73-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-74-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-74-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-75-img-1.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-75-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-76-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-76-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-76-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-77-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-77-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-78-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-78-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-78-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-79-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-79-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-79-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-8-img-1.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-8-img-2.jpg,WSSV_BG,shrimp,test
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-8-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-80-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-80-img-3.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-81-img-1.jpg,WSSV_BG,shrimp,val
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-9-img-2.jpg,WSSV_BG,shrimp,train
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\ShrimpImages\ShrimpImages\WSSV_BG\WSSV_BG-9-img-3.jpg,WSSV_BG,shrimp,test
