pond_id,species,ph,do_mgL,temp_C,ammonia_mgL,salinity_ppt,turbidity_ntu,water_quality_status,is_synthetic,split
pond_02021,fish,8.06,6.95,26.3,0.0,0.0,35.5,Optimal,True,train
pond_02022,fish,7.16,6.14,28.9,0.0,0.39,19.3,Optimal,True,train
pond_02023,fish,6.77,5.71,28.3,0.321,0.08,69.7,Critical,True,train
pond_02024,fish,7.14,8.0,24.8,0.0,0.0,50.4,Optimal,True,val
pond_02025,fish,5.83,5.74,24.4,0.0,0.35,26.8,Acceptable,True,train
pond_02026,fish,7.33,8.93,30.1,0.0,0.44,60.6,Optimal,True,train
pond_02027,fish,7.3,8.43,21.2,0.0,0.43,25.4,Acceptable,True,train
pond_02028,fish,7.89,4.1,29.1,0.362,0.25,60.4,Critical,True,val
pond_02029,fish,6.27,6.35,27.2,0.213,0.23,61.6,Critical,True,train
pond_02030,fish,8.1,6.1,32.2,0.0,0.33,18.4,Optimal,True,val
pond_02031,fish,7.89,5.61,27.1,0.111,0.28,45.5,Critical,True,train
pond_02032,fish,8.15,3.31,30.3,0.299,0.34,49.1,Critical,True,val
pond_02033,fish,7.37,4.58,27.4,0.479,0.25,82.1,Critical,True,test
pond_02034,fish,8.01,6.49,28.8,0.0,0.41,21.6,Optimal,True,train
pond_02035,fish,6.52,2.9,30.6,0.419,0.0,60.8,Critical,True,train
pond_02036,fish,7.83,4.05,27.2,0.166,0.17,35.3,Poor,True,train
pond_02037,fish,6.94,5.95,31.3,0.0,0.0,12.7,Optimal,True,train
pond_02038,fish,6.41,6.08,25.7,0.0,0.27,32.8,Optimal,True,train
pond_02039,fish,6.73,4.65,29.3,0.066,0.61,35.0,Poor,True,val
pond_02040,fish,7.4,4.55,31.1,0.0,0.08,15.9,Optimal,True,train
pond_02041,fish,6.91,3.34,30.3,0.234,0.23,40.6,Critical,True,train
pond_02042,fish,7.63,5.33,33.9,0.184,0.39,52.2,Critical,True,train
pond_02043,fish,6.32,5.13,26.4,0.082,0.0,39.3,Poor,True,train
pond_02044,fish,6.12,5.88,24.6,0.0,0.07,25.2,Acceptable,True,train
pond_02045,fish,8.22,6.88,25.7,0.0,0.29,32.3,Optimal,True,test
pond_02046,fish,7.94,5.04,30.3,0.063,0.0,34.9,Poor,True,train
pond_02047,fish,6.77,4.51,29.9,0.166,0.0,38.9,Poor,True,train
pond_02048,fish,7.4,2.95,28.8,0.384,0.48,55.0,Critical,True,train
pond_02049,fish,8.01,6.99,25.4,0.0,0.45,39.9,Optimal,True,train
pond_02050,fish,7.65,5.45,30.6,0.0,0.29,9.8,Optimal,True,train
pond_02051,fish,7.49,5.81,25.1,0.0,0.42,24.9,Optimal,True,val
pond_02052,fish,8.06,3.65,31.7,0.19,0.25,38.0,Poor,True,train
pond_02053,fish,6.96,4.1,36.5,0.339,0.34,55.2,Critical,True,val
pond_02054,fish,7.42,6.25,29.5,0.17,0.12,58.4,Critical,True,train
pond_02055,fish,7.39,5.59,30.1,0.299,0.23,66.9,Critical,True,train
pond_02056,fish,7.24,8.39,27.1,0.0,0.04,37.4,Optimal,True,train
pond_02057,fish,7.17,7.87,23.4,0.0,0.52,48.7,Acceptable,True,train
pond_02058,fish,7.44,6.01,26.8,0.0,0.58,8.8,Optimal,True,train
pond_02059,fish,7.42,7.49,25.4,0.0,0.54,42.7,Optimal,True,test
pond_02060,fish,6.77,6.74,24.4,0.0,0.1,15.6,Optimal,True,test
pond_02061,fish,7.88,4.83,33.3,0.097,0.0,33.9,Critical,True,train
pond_02062,fish,6.81,7.45,29.3,0.343,0.52,89.5,Critical,True,train
pond_02063,fish,7.27,4.31,29.6,0.128,0.34,40.5,Critical,True,val
pond_02064,fish,7.22,6.02,27.6,0.0,0.28,19.5,Optimal,True,train
pond_02065,fish,7.61,7.57,28.0,0.0,0.04,42.3,Optimal,True,train
pond_02066,fish,6.13,5.65,31.2,0.0,0.31,25.7,Acceptable,True,val
pond_02067,fish,7.93,5.3,28.4,0.0,0.0,17.7,Optimal,True,test
pond_02068,fish,6.99,3.09,30.0,0.513,0.36,72.9,Critical,True,train
pond_02069,fish,8.13,2.74,28.0,0.405,0.54,54.2,Critical,True,train
pond_02070,fish,7.11,8.91,27.5,0.0,0.61,41.2,Acceptable,True,train
pond_02071,fish,7.37,7.08,24.6,0.0,0.38,27.9,Optimal,True,val
pond_02072,fish,8.55,6.17,23.0,0.0,0.0,29.4,Acceptable,True,val
pond_02073,fish,7.23,6.45,27.8,0.192,0.25,62.8,Critical,True,train
pond_02074,fish,8.14,4.44,28.7,0.142,0.73,40.5,Critical,True,train
pond_02075,fish,7.42,6.11,24.9,0.0,0.0,0.0,Acceptable,True,train
pond_02076,fish,7.65,4.5,28.4,0.496,0.19,78.6,Poor,True,train
pond_02077,fish,7.44,3.79,28.7,0.2,0.55,38.3,Critical,True,val
pond_02078,fish,7.91,4.15,22.5,0.197,0.35,41.2,Critical,True,train
pond_02079,fish,6.99,4.11,25.9,0.284,0.82,54.6,Critical,True,train
pond_02080,fish,6.81,6.99,29.6,0.0,0.02,43.4,Optimal,True,train
pond_02081,fish,7.02,4.19,29.6,0.256,0.0,48.4,Critical,True,train
pond_02082,fish,7.46,7.24,25.3,0.0,0.51,27.4,Optimal,True,train
pond_02083,fish,7.27,7.04,28.9,0.0,0.0,12.9,Optimal,True,test
pond_02084,fish,7.83,5.21,31.4,0.091,0.15,40.0,Critical,True,test
pond_02085,fish,8.18,4.92,30.7,0.268,0.18,60.8,Critical,True,train
pond_02086,fish,6.81,6.04,28.2,0.0,0.46,23.3,Optimal,True,test
pond_02087,fish,6.96,5.5,27.2,0.0,0.35,21.9,Optimal,True,train
pond_02088,fish,6.54,7.86,26.7,0.038,0.31,57.0,Optimal,True,train
pond_02089,fish,8.62,8.15,29.8,0.0,0.1,26.8,Optimal,True,train
pond_02090,fish,7.58,7.71,29.0,0.0,0.5,27.6,Optimal,True,train
pond_02091,fish,7.69,2.41,30.3,0.189,1.21,28.3,Critical,True,train
pond_02092,fish,6.6,5.11,28.9,0.078,0.37,33.8,Poor,True,test
pond_02093,fish,7.4,5.31,30.8,0.0,0.22,6.7,Optimal,True,train
pond_02094,fish,7.71,6.39,28.8,0.0,0.0,25.3,Optimal,True,val
pond_02095,fish,7.25,2.91,30.7,0.254,0.04,39.1,Critical,True,train
pond_02096,fish,8.05,2.84,30.9,0.251,0.15,39.0,Critical,True,train
pond_02097,fish,8.79,8.11,26.2,0.037,0.07,55.8,Poor,True,test
pond_02098,fish,6.83,6.1,23.4,0.28,0.2,68.1,Critical,True,train
pond_02099,fish,6.79,2.79,32.8,0.47,0.64,62.2,Critical,True,val
pond_02100,fish,6.87,4.1,29.2,0.273,0.51,51.5,Critical,True,train
pond_02101,fish,8.36,7.38,23.7,0.0,0.16,32.3,Acceptable,True,train
pond_02102,fish,8.03,5.08,26.5,0.0,0.0,23.8,Optimal,True,train
pond_02103,fish,7.32,5.68,30.7,0.017,0.53,35.3,Optimal,True,train
pond_02104,fish,7.42,4.6,27.7,0.208,0.19,45.5,Critical,True,train
pond_02105,fish,6.91,3.67,27.1,0.303,0.0,49.8,Critical,True,test
pond_02106,fish,7.93,6.95,32.4,0.022,0.38,46.2,Optimal,True,train
pond_02107,fish,7.17,6.99,25.6,0.0,0.46,32.8,Optimal,True,train
pond_02108,fish,7.24,5.81,26.3,0.152,0.0,49.2,Critical,True,train
pond_02109,fish,7.77,4.94,29.1,0.264,0.0,57.7,Critical,True,val
pond_02110,fish,7.29,7.62,29.6,0.012,0.17,50.8,Optimal,True,train
pond_02111,fish,7.26,6.33,29.9,0.0,0.38,34.4,Optimal,True,train
pond_02112,fish,7.41,6.86,31.1,0.0,0.07,20.0,Optimal,True,train
pond_02113,fish,7.88,4.86,29.1,0.0,0.0,19.6,Optimal,True,train
pond_02114,fish,8.39,5.58,29.9,0.0,0.38,22.7,Optimal,True,test
pond_02115,fish,7.75,6.52,27.8,0.0,0.08,39.6,Optimal,True,test
pond_02116,fish,7.88,4.99,28.7,0.152,0.34,44.4,Critical,True,train
pond_02117,fish,7.28,5.6,28.8,0.0,0.0,9.5,Optimal,True,test
pond_02118,fish,6.98,4.85,29.1,0.0,0.0,25.9,Optimal,True,val
pond_02119,fish,7.79,5.9,30.7,0.031,0.39,39.4,Acceptable,True,train
pond_02120,fish,7.5,3.62,30.1,0.024,0.26,18.8,Poor,True,val
pond_02121,fish,6.55,6.57,28.6,0.009,0.43,42.8,Optimal,True,train
pond_02122,fish,7.2,6.72,26.2,0.0,0.07,29.5,Optimal,True,train
pond_02123,fish,7.35,5.47,28.7,0.0,0.0,22.0,Optimal,True,train
pond_02124,fish,7.09,6.45,28.4,0.0,0.54,36.0,Optimal,True,train
pond_02125,fish,8.29,5.17,29.0,0.151,0.0,42.1,Critical,True,train
pond_02126,fish,7.69,3.54,34.7,0.044,0.51,19.7,Poor,True,val
pond_02127,fish,8.22,6.88,27.0,0.0,0.53,30.6,Optimal,True,train
pond_02128,fish,7.56,6.37,29.7,0.052,0.42,43.4,Poor,True,train
pond_02129,fish,7.45,4.45,31.5,0.0,0.03,21.3,Acceptable,True,val
pond_02130,fish,6.84,4.91,28.8,0.0,0.0,5.2,Optimal,True,val
pond_02131,fish,7.41,4.14,35.0,0.0,0.15,7.3,Acceptable,True,test
pond_02132,fish,7.41,5.25,27.4,0.0,0.0,27.5,Optimal,True,val
pond_02133,fish,6.58,7.74,29.4,0.0,0.0,11.3,Optimal,True,train
pond_02134,fish,7.08,6.72,26.3,0.0,0.36,28.7,Optimal,True,test
pond_02135,fish,7.21,6.03,27.5,0.245,0.36,65.0,Critical,True,val
pond_02136,fish,7.65,4.34,29.2,0.0,0.0,10.2,Acceptable,True,test
pond_02137,fish,7.68,6.33,30.9,0.0,0.37,29.9,Optimal,True,train
pond_02138,fish,7.05,4.75,29.4,0.439,0.31,73.4,Critical,True,test
pond_02139,fish,7.68,4.13,32.0,0.195,0.58,42.3,Critical,True,train
pond_02140,fish,7.29,6.94,28.2,0.0,0.34,28.4,Optimal,True,train
pond_02141,fish,5.68,6.54,27.6,0.0,0.46,32.2,Poor,True,train
pond_02142,fish,7.11,0.67,36.1,0.423,0.32,42.7,Critical,True,test
pond_02143,fish,8.05,5.34,29.6,0.313,0.44,65.5,Critical,True,val
pond_02144,fish,6.39,6.41,26.5,0.0,0.0,25.4,Optimal,True,test
pond_02145,fish,7.47,5.74,26.6,0.0,0.17,21.4,Optimal,True,val
pond_02146,fish,8.35,6.59,25.9,0.0,0.19,10.2,Optimal,True,train
pond_02147,fish,6.94,2.7,31.1,0.262,0.14,36.9,Critical,True,train
pond_02148,fish,7.4,2.06,27.5,0.066,0.31,9.7,Critical,True,train
pond_02149,fish,6.62,4.36,28.9,0.078,0.36,26.7,Critical,True,test
pond_02150,fish,8.38,6.23,28.3,0.0,0.3,18.6,Optimal,True,train
pond_02151,fish,7.35,0.85,30.5,0.544,0.16,54.3,Critical,True,test
pond_02152,fish,7.43,5.13,26.1,0.0,0.02,25.8,Optimal,True,train
pond_02153,fish,8.21,3.75,25.5,0.224,0.47,42.1,Critical,True,train
pond_02154,fish,7.8,5.33,29.1,0.0,0.29,6.1,Optimal,True,train
pond_02155,fish,6.87,8.18,30.2,0.0,0.0,37.4,Optimal,True,train
pond_02156,fish,7.01,5.3,29.4,0.0,0.15,13.3,Optimal,True,train
pond_02157,fish,7.7,6.14,26.2,0.0,0.0,27.3,Optimal,True,train
pond_02158,fish,7.03,6.57,30.4,0.281,0.21,74.8,Critical,True,val
pond_02159,fish,6.13,6.28,26.4,0.135,0.15,51.8,Critical,True,train
pond_02160,fish,7.37,5.81,27.0,0.0,0.06,32.7,Optimal,True,train
pond_02161,fish,6.51,7.66,25.9,0.377,0.6,92.6,Critical,True,train
pond_02162,fish,8.37,5.68,32.1,0.0,0.0,18.5,Optimal,True,train
pond_02163,fish,7.51,5.82,30.3,0.148,0.38,56.0,Critical,True,train
pond_02164,fish,6.86,5.24,30.2,0.0,0.75,7.4,Acceptable,True,train
pond_02165,fish,6.98,4.57,32.0,0.058,0.47,30.6,Poor,True,train
pond_02166,fish,6.27,5.4,36.4,0.0,0.19,10.7,Poor,True,train
pond_02167,fish,6.74,6.35,23.7,0.02,0.0,39.6,Acceptable,True,train
pond_02168,fish,8.01,7.97,26.4,0.0,0.0,36.0,Optimal,True,train
pond_02169,fish,8.74,4.7,26.8,0.04,0.1,29.5,Poor,True,train
pond_02170,fish,7.84,8.32,26.1,0.0,0.03,54.7,Optimal,True,train
pond_02171,fish,7.34,7.11,25.5,0.0,0.02,24.8,Optimal,True,train
pond_02172,fish,7.14,4.62,27.7,0.118,0.12,40.9,Critical,True,train
pond_02173,fish,6.83,7.24,25.1,0.023,0.17,49.8,Optimal,True,train
pond_02174,fish,8.64,4.69,29.4,0.0,0.32,8.3,Acceptable,True,test
pond_02175,fish,7.29,5.82,28.6,0.0,0.0,21.5,Optimal,True,train
pond_02176,fish,8.67,4.83,29.8,0.091,0.03,36.0,Critical,True,train
pond_02177,fish,8.24,5.31,29.9,0.15,0.16,46.3,Critical,True,train
pond_02178,fish,6.36,6.76,30.2,0.156,0.15,60.6,Critical,True,train
pond_02179,fish,7.0,6.75,27.5,0.0,0.66,31.1,Optimal,True,train
pond_02180,fish,7.0,2.95,34.4,0.154,0.26,29.3,Critical,True,test
pond_02181,fish,7.35,4.16,29.2,0.0,0.0,19.3,Acceptable,True,train
pond_02182,fish,7.36,7.3,23.3,0.0,0.3,40.9,Acceptable,True,test
pond_02183,fish,9.2,6.88,25.7,0.0,0.34,29.7,Acceptable,True,train
pond_02184,fish,6.75,5.9,23.6,0.0,0.17,30.1,Acceptable,True,train
pond_02185,fish,7.54,8.02,28.5,0.0,0.0,33.3,Acceptable,True,train
pond_02186,fish,7.77,7.01,28.2,0.0,0.64,44.9,Optimal,True,train
pond_02187,fish,7.4,5.21,27.2,0.0,0.0,24.9,Optimal,True,val
pond_02188,fish,7.47,3.58,34.1,0.068,0.37,21.1,Critical,True,val
pond_02189,fish,6.77,5.15,30.0,0.128,0.25,42.8,Critical,True,train
pond_02190,fish,7.46,4.9,30.5,0.0,0.35,0.0,Optimal,True,test
pond_02191,fish,7.71,8.12,25.9,0.0,0.63,24.1,Optimal,True,train
pond_02192,fish,7.6,7.78,25.7,0.0,0.34,14.3,Optimal,True,test
pond_02193,fish,7.74,5.83,28.6,0.207,0.06,56.7,Critical,True,train
pond_02194,fish,8.25,6.65,29.0,0.0,0.48,27.1,Optimal,True,train
pond_02195,fish,7.96,8.07,23.3,0.0,0.04,24.9,Acceptable,True,train
pond_02196,fish,7.44,5.99,28.0,0.017,0.24,34.1,Optimal,True,train
pond_02197,fish,6.7,6.36,28.5,0.0,0.0,24.3,Optimal,True,train
pond_02198,fish,7.04,6.76,27.9,0.0,0.0,27.8,Optimal,True,val
pond_02199,fish,7.27,6.97,26.2,0.0,0.21,36.7,Optimal,True,train
pond_02200,fish,7.55,5.03,27.0,0.0,0.29,27.4,Optimal,True,train
pond_02201,fish,7.11,4.96,28.0,0.002,0.0,27.3,Optimal,True,train
pond_02202,fish,6.84,5.34,28.8,0.0,0.32,16.8,Optimal,True,train
pond_02203,fish,6.69,4.45,30.2,0.0,0.0,14.2,Acceptable,True,train
pond_02204,fish,6.41,3.09,31.5,0.221,0.52,36.1,Critical,True,val
pond_02205,fish,7.26,6.92,27.7,0.003,0.11,40.5,Optimal,True,train
pond_02206,fish,6.52,6.56,27.2,0.0,0.0,9.3,Optimal,True,train
pond_02207,fish,6.8,3.66,29.7,0.274,0.22,48.7,Critical,True,train
pond_02208,fish,7.16,5.1,30.2,0.192,0.0,48.8,Critical,True,train
pond_02209,fish,6.6,5.8,27.3,0.163,0.52,52.5,Critical,True,train
pond_02210,fish,7.63,5.58,30.7,0.072,0.2,40.4,Poor,True,train
pond_02211,fish,7.84,3.7,31.2,0.256,0.16,46.5,Critical,True,val
pond_02212,fish,7.07,3.13,32.1,0.528,0.35,74.3,Critical,True,test
pond_02213,fish,7.14,5.46,33.5,0.001,0.0,29.6,Acceptable,True,train
pond_02214,fish,7.72,4.17,26.1,0.0,0.0,16.2,Acceptable,True,train
pond_02215,fish,6.97,5.47,28.5,0.0,0.3,7.4,Optimal,True,test
pond_02216,fish,6.93,5.34,28.5,0.297,0.0,66.6,Critical,True,train
pond_02217,fish,8.12,5.69,28.2,0.29,0.0,66.8,Critical,True,test
pond_02218,fish,7.93,6.54,26.7,0.0,0.41,18.4,Optimal,True,val
pond_02219,fish,7.76,8.93,24.3,0.0,0.33,21.9,Optimal,True,train
pond_02220,fish,7.96,3.51,28.8,0.11,0.0,29.2,Critical,True,train
pond_02221,fish,6.21,7.49,26.3,0.094,0.05,57.0,Critical,True,train
pond_02222,fish,8.21,2.23,28.7,0.089,0.0,11.8,Critical,True,test
pond_02223,fish,7.64,8.23,26.3,0.0,0.64,0.0,Acceptable,True,train
pond_02224,fish,8.01,3.6,25.4,0.514,0.43,74.0,Critical,True,train
pond_02225,fish,7.63,9.07,29.2,0.0,0.09,40.6,Optimal,True,val
pond_02226,fish,7.43,5.16,28.9,0.128,0.34,43.2,Critical,True,train
pond_02227,fish,7.23,7.26,30.1,0.0,0.0,31.3,Optimal,True,train
pond_02228,fish,7.62,6.01,34.6,0.092,0.03,43.4,Critical,True,train
pond_02229,fish,7.21,5.02,29.3,0.0,0.23,7.7,Optimal,True,train
pond_02230,fish,7.92,5.01,29.9,0.0,0.31,19.9,Optimal,True,test
pond_02231,fish,6.45,5.27,25.5,0.045,0.18,36.9,Critical,True,train
pond_02232,fish,7.08,7.67,24.9,0.0,0.26,0.0,Acceptable,True,test
pond_02233,fish,8.63,4.26,32.9,0.09,0.22,29.6,Critical,True,test
pond_02234,fish,7.02,5.21,25.9,0.02,0.16,28.4,Optimal,True,train
pond_02235,fish,7.26,7.18,25.6,0.0,0.13,29.6,Optimal,True,test
pond_02236,fish,6.87,4.57,28.4,0.013,0.09,25.1,Optimal,True,train
pond_02237,fish,7.6,5.39,28.2,0.0,0.26,17.1,Optimal,True,train
pond_02238,fish,6.96,6.49,26.0,0.0,0.3,2.2,Optimal,True,train
pond_02239,fish,7.29,5.08,27.6,0.101,0.25,37.6,Critical,True,train
pond_02240,fish,7.91,4.37,31.9,0.072,0.0,29.6,Poor,True,test
pond_02241,fish,6.98,8.43,26.2,0.0,0.0,10.2,Optimal,True,train
pond_02242,fish,7.87,6.35,24.6,0.022,0.3,36.1,Optimal,True,val
pond_02243,fish,7.89,4.73,31.1,0.023,0.57,29.7,Acceptable,True,train
pond_02244,fish,8.03,5.26,29.9,0.0,0.24,26.7,Optimal,True,train
pond_02245,fish,7.48,6.81,26.8,0.0,0.1,0.0,Acceptable,True,train
pond_02246,fish,9.34,5.3,24.1,0.148,0.26,47.3,Critical,True,train
pond_02247,fish,8.03,6.84,26.4,0.0,0.0,12.8,Acceptable,True,train
pond_02248,fish,7.59,6.19,28.3,0.006,0.53,36.1,Optimal,True,train
pond_02249,fish,6.87,2.6,31.8,0.116,0.25,20.5,Critical,True,train
pond_02250,fish,7.34,8.93,25.6,0.0,0.03,28.0,Optimal,True,test
pond_02251,fish,8.26,7.9,28.3,0.031,0.16,55.7,Acceptable,True,test
pond_02252,fish,8.43,4.27,30.4,0.185,0.07,44.6,Critical,True,train
pond_02253,fish,8.29,5.66,21.8,0.201,0.53,55.3,Critical,True,train
pond_02254,fish,7.87,5.5,31.4,0.087,0.15,40.9,Poor,True,train
pond_02255,fish,6.65,4.51,25.2,0.17,0.24,42.1,Critical,True,train
pond_02256,fish,7.69,7.51,29.4,0.0,0.34,2.9,Optimal,True,train
pond_02257,fish,6.66,5.0,29.2,0.019,0.01,29.3,Optimal,True,train
pond_02258,fish,6.51,7.42,31.5,0.0,0.25,31.0,Optimal,True,train
pond_02259,fish,7.54,4.32,30.0,0.317,0.27,57.0,Critical,True,val
pond_02260,fish,7.71,7.07,21.8,0.0,0.0,25.9,Acceptable,True,train
pond_02261,fish,7.94,8.04,26.3,0.0,0.26,39.8,Optimal,True,train
pond_02262,fish,7.7,5.26,28.9,0.104,0.19,39.1,Critical,True,train
pond_02263,fish,7.72,6.3,28.0,0.144,0.23,55.8,Critical,True,train
pond_02264,fish,6.81,7.04,29.8,0.0,0.21,32.6,Optimal,True,test
pond_02265,fish,7.34,4.55,30.7,0.244,0.26,49.9,Critical,True,train
pond_02266,fish,6.5,3.67,30.2,0.0,0.53,4.3,Poor,True,train
pond_02267,fish,6.2,3.89,27.9,0.0,0.0,5.9,Poor,True,test
pond_02268,fish,7.84,7.72,23.3,0.0,0.11,0.0,Poor,True,train
pond_02269,fish,6.95,6.62,27.2,0.068,0.37,49.1,Poor,True,train
pond_02270,fish,7.92,7.04,29.7,0.014,0.32,47.1,Optimal,True,test
pond_02271,fish,8.07,6.07,25.4,0.153,0.31,51.1,Critical,True,test
pond_02272,fish,7.03,3.42,30.3,0.092,0.89,22.8,Critical,True,train
pond_02273,fish,7.75,1.96,31.0,0.19,0.35,24.9,Critical,True,train
pond_02274,fish,7.0,9.74,28.9,0.0,0.48,32.8,Optimal,True,val
pond_02275,fish,6.29,8.38,19.9,0.033,0.12,61.0,Acceptable,True,train
pond_02276,fish,7.47,6.76,24.9,0.189,0.0,65.5,Poor,True,train
pond_02277,fish,7.12,5.06,33.8,0.182,0.12,49.3,Critical,True,train
pond_02278,fish,7.14,4.12,27.0,0.198,0.38,41.0,Poor,True,test
pond_02279,fish,8.59,5.88,22.9,0.192,0.3,59.0,Critical,True,train
pond_02280,fish,6.48,7.5,32.0,0.0,0.3,30.4,Optimal,True,test
pond_02281,fish,7.63,6.71,28.5,0.0,0.15,28.0,Optimal,True,train
pond_02282,fish,6.8,4.07,31.6,0.095,0.11,32.7,Critical,True,train
pond_02283,fish,7.94,3.92,29.3,0.025,0.16,17.4,Acceptable,True,test
pond_02284,fish,7.58,4.8,29.8,0.077,0.38,31.8,Poor,True,train
pond_02285,fish,7.63,5.14,29.5,0.0,0.41,14.9,Optimal,True,train
pond_02286,fish,6.83,8.25,30.5,0.0,0.0,53.5,Optimal,True,train
pond_02287,fish,6.94,4.17,34.9,0.216,0.39,44.8,Critical,True,train
pond_02288,fish,7.96,3.55,31.2,0.389,0.04,60.7,Critical,True,test
pond_02289,fish,8.46,6.67,24.1,0.0,0.32,5.7,Acceptable,True,train
pond_02290,fish,7.69,5.9,29.8,0.253,0.15,69.2,Poor,True,train
pond_02291,fish,6.86,3.32,31.7,0.0,0.59,6.7,Poor,True,train
pond_02292,fish,7.6,5.64,31.9,0.0,0.1,13.4,Acceptable,True,train
pond_02293,fish,8.86,7.75,27.3,0.0,0.24,23.8,Acceptable,True,train
pond_02294,fish,7.46,5.3,31.8,0.24,0.35,58.5,Critical,True,train
pond_02295,fish,8.28,4.13,31.1,0.151,0.0,39.1,Critical,True,train
pond_02296,fish,6.96,3.52,35.7,0.143,0.18,30.6,Critical,True,train
pond_02297,fish,7.37,3.93,26.4,0.033,0.13,20.7,Poor,True,train
pond_02298,fish,7.77,5.92,27.1,0.0,0.07,10.2,Optimal,True,train
pond_02299,fish,7.64,6.42,27.6,0.1,0.09,55.4,Critical,True,train
pond_02300,fish,6.94,4.84,27.1,0.248,0.48,49.4,Critical,True,val
pond_02301,fish,6.91,9.05,26.0,0.0,0.05,59.3,Optimal,True,test
pond_02302,fish,7.99,8.57,20.8,0.0,0.34,42.1,Poor,True,val
pond_02303,fish,8.11,3.55,27.3,0.0,0.28,0.0,Poor,True,train
pond_02304,fish,8.31,3.1,29.5,0.033,0.0,12.6,Poor,True,test
pond_02305,fish,8.48,4.72,27.1,0.166,0.33,43.4,Critical,True,test
pond_02306,fish,7.48,6.84,33.9,0.0,0.0,28.3,Acceptable,True,train
pond_02307,fish,7.21,7.04,28.5,0.0,0.36,24.9,Optimal,True,val
pond_02308,fish,8.21,7.3,32.1,0.0,0.07,15.1,Acceptable,True,train
pond_02309,fish,7.83,5.66,29.2,0.17,0.2,52.1,Critical,True,train
pond_02310,fish,6.81,5.01,30.8,0.148,0.0,43.2,Critical,True,test
pond_02311,fish,6.78,3.89,29.3,0.229,0.23,44.0,Critical,True,test
pond_02312,fish,7.7,5.47,32.3,0.0,0.43,23.6,Acceptable,True,val
pond_02313,fish,7.29,5.49,28.7,0.081,0.0,38.2,Poor,True,val
pond_02314,fish,7.38,5.17,29.9,0.0,0.05,10.9,Optimal,True,val
pond_02315,fish,8.04,7.85,29.5,0.0,0.31,32.7,Optimal,True,train
pond_02316,fish,7.86,5.8,27.7,0.0,0.32,0.0,Acceptable,True,train
pond_02317,fish,8.2,7.42,29.6,0.0,0.0,6.8,Optimal,True,train
pond_02318,fish,6.24,2.24,34.8,0.212,0.7,29.2,Critical,True,train
pond_02319,fish,7.55,9.73,27.7,0.107,0.33,77.8,Critical,True,test
pond_02320,fish,7.82,5.03,29.7,0.0,0.37,2.6,Optimal,True,train
pond_02321,fish,6.48,6.04,32.0,0.0,0.16,12.6,Optimal,True,train
pond_02322,fish,7.01,6.33,31.7,0.0,0.0,38.9,Optimal,True,test
pond_02323,fish,6.9,5.1,28.5,0.329,0.37,66.8,Critical,True,train
pond_02324,fish,7.41,8.38,21.8,0.0,0.06,38.6,Acceptable,True,train
pond_02325,fish,8.38,6.71,29.9,0.061,0.34,47.6,Poor,True,train
pond_02326,fish,8.61,6.13,22.3,0.0,0.15,28.9,Acceptable,True,train
pond_02327,fish,6.91,3.94,32.6,0.066,0.26,25.8,Poor,True,val
pond_02328,fish,7.72,5.76,29.0,0.009,0.01,36.5,Optimal,True,train
pond_02329,fish,7.74,5.04,31.3,0.0,0.42,23.2,Optimal,True,train
pond_02330,fish,7.63,8.29,26.0,0.0,0.0,48.0,Optimal,True,train
pond_02331,fish,7.64,7.72,24.2,0.0,0.76,6.1,Acceptable,True,train
pond_02332,fish,7.58,5.54,29.2,0.174,0.76,51.0,Critical,True,train
pond_02333,fish,8.41,6.67,28.4,0.0,0.61,35.7,Optimal,True,train
pond_02334,fish,8.06,3.23,27.1,0.176,0.52,31.1,Critical,True,train
pond_02335,fish,6.76,4.89,28.7,0.0,0.18,5.4,Optimal,True,train
pond_02336,fish,7.88,4.54,36.2,0.0,0.49,17.4,Poor,True,train
pond_02337,fish,7.94,6.86,30.8,0.126,0.18,56.6,Critical,True,train
pond_02338,fish,7.59,5.45,31.4,0.007,0.0,31.2,Optimal,True,train
pond_02339,fish,8.08,7.34,30.9,0.0,0.58,40.0,Optimal,True,test
pond_02340,fish,7.51,6.13,32.6,0.0,0.48,19.2,Optimal,True,val
pond_02341,fish,7.52,5.23,28.0,0.017,0.19,34.5,Optimal,True,train
pond_02342,fish,7.47,6.84,22.7,0.0,0.0,10.3,Acceptable,True,train
pond_02343,fish,6.19,6.48,28.0,0.0,0.05,36.8,Acceptable,True,train
pond_02344,fish,7.35,4.68,30.8,0.148,0.0,41.7,Critical,True,train
pond_02345,fish,7.0,8.53,25.8,0.0,0.44,40.8,Optimal,True,train
pond_02346,fish,6.69,4.35,28.0,0.0,0.0,18.7,Acceptable,True,val
pond_02347,fish,8.26,6.66,26.6,0.0,0.27,28.8,Optimal,True,train
pond_02348,fish,7.7,5.93,32.7,0.105,0.0,44.7,Critical,True,val
pond_02349,fish,7.38,4.91,30.6,0.041,0.0,31.2,Acceptable,True,train
pond_02350,fish,7.06,4.65,30.3,0.044,0.26,29.8,Poor,True,train
pond_02351,fish,7.58,5.32,30.2,0.322,0.12,69.3,Critical,True,train
pond_02352,fish,7.99,6.96,28.4,0.0,0.41,17.9,Optimal,True,train
pond_02353,fish,6.9,4.98,29.1,0.246,0.0,54.4,Critical,True,train
pond_02354,fish,7.4,5.01,25.2,0.0,0.01,14.2,Optimal,True,train
