image_path,label,species,split_x,is_augmented,fold,split_y,ph,temperature,dissolved_oxygen,salinity,ammonia,turbidity,temp_do_ratio,ammonia_toxicity_index,stress_score
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_375.jpg,Bacterial gill disease,fish,train,False,4,train,5.39,29.48,3.56,26.16,0.112,38.05,8.280875615517933,0.0032419438837808802,1.8130000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_377.jpg,Bacterial gill disease,fish,train,False,4,train,5.87,31.4,3.12,26.34,0.299,50.25,10.064070307466963,0.027839461325911183,2.549
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_38.jpg,Bacterial gill disease,fish,train,False,2,train,5.42,28.49,2.6,22.13,0.279,39.99,10.957650162883988,0.008362894995943495,2.7600000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_381.jpg,Bacterial gill disease,fish,train,False,2,train,6.69,32.31,2.32,26.68,0.335,59.01,13.926664109206428,0.21205169896084644,2.6870000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_39.jpg,Bacterial gill disease,fish,train,False,0,train,5.41,33.23,4.66,26.36,0.158,52.12,7.130885985223207,0.005398180717641071,1.6609999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_392.jpg,Bacterial gill disease,fish,train,False,0,train,5.18,26.3,3.77,20.47,0.475,54.28,6.976108816687489,0.007563265558435727,3.265
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_393.jpg,Bacterial gill disease,fish,train,False,1,val,6.43,28.62,2.66,24.91,0.502,53.3,10.759358047526137,0.15467970598548367,3.3310000000000004
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_403.jpg,Bacterial gill disease,fish,train,False,1,train,6.64,32.13,4.15,23.29,0.225,61.23,7.742150018915618,0.1262272832088887,1.713
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_405.jpg,Bacterial gill disease,fish,train,False,1,train,6.65,26.86,2.78,25.06,0.295,52.21,9.66183574879227,0.14157547116506358,2.401
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_42.jpg,Bacterial gill disease,fish,train,False,0,train,4.83,29.96,1.58,23.72,0.199,64.11,18.961905304396808,0.0016123334970424047,2.923
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_44.jpg,Bacterial gill disease,fish,train,False,2,train,6.7,27.86,3.35,31.75,0.207,37.27,8.316393085393774,0.11561427200292611,1.8629999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_45.jpg,Bacterial gill disease,fish,train,False,2,train,6.1,26.83,4.05,27.31,0.039,52.72,6.624675000802467,0.005269207132556246,1.161
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_46.jpg,Bacterial gill disease,fish,train,False,3,val,6.24,26.36,3.68,29.19,0.393,56.82,7.163024013521702,0.07201085171765036,2.646
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_47.jpg,Bacterial gill disease,fish,train,False,3,train,5.89,28.8,4.39,32.75,0.225,59.36,6.560349520843917,0.02012032526301568,1.866
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_49.jpg,Bacterial gill disease,fish,train,False,2,train,6.5,35.85,2.5,26.49,0.025,37.4,14.33994264022944,0.011336765411703644,1.4500000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_5.jpg,Bacterial gill disease,fish,train,False,1,train,7.44,33.2,3.98,24.33,0.073,58.55,8.341687583699539,0.2670059474164154,0.9159999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_51.png,Bacterial gill disease,fish,train,False,2,train,6.15,32.39,2.51,28.12,0.199,59.18,12.904331058441999,0.03641866449198352,2.248
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_52.jpg,Bacterial gill disease,fish,train,False,4,train,5.15,30.17,3.03,25.49,0.049,42.12,9.9570628479774,0.0008352786513368633,1.7919999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_53.jpg,Bacterial gill disease,fish,train,False,0,train,6.95,24.78,4.22,29.35,0.099,36.82,5.87202399994313,0.08745738505793874,1.095
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_54.jpg,Bacterial gill disease,fish,train,False,1,train,5.12,28.12,4.11,29.35,0.034,35.62,6.841832501624084,0.0005041435610396041,1.4169999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_55.jpg,Bacterial gill disease,fish,train,False,0,train,6.76,33.65,3.63,29.45,0.173,52.45,9.269946914746791,0.13399579292845556,1.625
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_56.jpg,Bacterial gill disease,fish,train,False,3,train,6.96,36.22,2.39,26.55,0.034,49.16,15.15474830649244,0.044924924338000626,1.381
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_57.jpg,Bacterial gill disease,fish,train,False,4,val,6.07,28.54,4.1,37.28,0.022,56.8,6.960958631808216,0.002950778707181729,1.087
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_58.jpg,Bacterial gill disease,fish,train,False,4,train,7.47,33.76,3.58,27.99,0.292,39.11,9.430141256588668,1.163711378389563,1.903
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_60.jpg,Bacterial gill disease,fish,train,False,3,train,6.65,27.14,4.47,30.3,0.113,39.81,6.07157478394903,0.054795926963216716,1.166
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_62.png,Bacterial gill disease,fish,train,False,3,train,7.4,32.26,4.64,30.82,0.005,42.57,6.9525712229068475,0.016206691256099828,0.45799999999999996
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_63.jpg,Bacterial gill disease,fish,train,False,3,train,5.48,34.08,2.43,34.51,0.353,22.44,14.024633643482947,0.014532297593939675,3.0889999999999995
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_64.jpg,Bacterial gill disease,fish,train,False,2,train,5.47,29.7,0.5,29.71,0.119,45.77,59.398812023759525,0.0041721835079228005,2.735
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_65.jpg,Bacterial gill disease,fish,train,False,3,train,6.37,28.55,2.28,21.25,0.031,42.87,12.521874904057439,0.008299038851995592,1.5790000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_66.jpg,Bacterial gill disease,fish,train,False,4,train,6.68,29.23,4.76,25.9,0.42,46.78,6.140743401799577,0.23503800765632393,2.298
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_68.jpg,Bacterial gill disease,fish,train,False,4,train,6.34,31.33,3.14,23.22,0.23,27.03,9.97767523033366,0.06305916594407229,2.1260000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_70.jpg,Bacterial gill disease,fish,train,False,0,train,9.16,30.3,4.21,30.02,0.059,37.72,7.197132548378746,10.336050712649982,1.271
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_71.jpg,Bacterial gill disease,fish,train,False,3,train,6.23,33.57,4.08,25.74,0.194,46.24,8.227921009997525,0.04423979058459728,1.7329999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_74.jpg,Bacterial gill disease,fish,train,False,3,train,5.62,27.06,2.56,27.7,0.142,44.24,10.570271209878085,0.006407315773489733,2.1639999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_77.jpg,Bacterial gill disease,fish,train,False,0,val,6.4,34.72,5.02,26.38,0.441,37.93,6.916320883822942,0.1538431973351504,2.3880000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_78.jpg,Bacterial gill disease,fish,train,False,1,val,6.64,32.09,1.17,30.73,0.279,46.26,27.427116007555494,0.15632697051151,2.8230000000000004
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_80.jpg,Bacterial gill disease,fish,train,False,4,train,5.7,29.99,4.79,24.67,0.12,46.32,6.260947263158115,0.007214690465511313,1.383
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_81.jpg,Bacterial gill disease,fish,train,False,1,train,5.75,27.77,2.77,25.57,0.429,44.23,10.025234565940195,0.026797431118519767,3.21
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_82.jpg,Bacterial gill disease,fish,train,False,4,train,5.03,33.66,3.4,33.54,0.437,57.41,9.89997088243858,0.006304570999539264,3.269
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_83.jpg,Bacterial gill disease,fish,train,False,3,train,6.44,32.31,3.12,37.09,0.062,53.89,10.355736039307567,0.02206930409240435,1.4299999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_84.jpg,Bacterial gill disease,fish,train,False,3,train,5.33,31.73,3.32,25.54,0.361,29.56,9.557200128915275,0.009795740357226404,2.899
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_85.jpg,Bacterial gill disease,fish,train,False,3,train,6.18,30.72,2.56,26.45,0.057,40.86,11.999953125183104,0.010601225153846944,1.6560000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_86.jpg,Bacterial gill disease,fish,train,False,3,train,6.02,29.6,0.86,36.21,0.121,43.02,34.41820443948327,0.015001582430796395,2.4699999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_9.png,Bacterial gill disease,fish,train,False,0,train,6.39,35.24,2.71,28.63,0.803,55.24,13.003642052981355,0.27785066231023425,4.532000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_92.jpg,Bacterial gill disease,fish,train,False,2,train,5.85,31.33,2.84,27.13,0.047,28.62,11.031651297002474,0.004169828987853943,1.631
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_93.jpg,Bacterial gill disease,fish,train,False,1,val,6.17,33.44,1.52,32.61,0.132,58.86,21.999855264110103,0.026115611016182077,2.271
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_95.jpg,Bacterial gill disease,fish,train,False,2,train,5.88,30.84,2.39,25.94,0.026,46.1,12.903711699951046,0.0024330313710456022,1.673
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_96.jpg,Bacterial gill disease,fish,train,False,3,train,6.4,28.69,1.92,26.69,0.049,42.87,14.942630507132776,0.014124940257121944,1.75
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_97.jpg,Bacterial gill disease,fish,train,False,2,train,6.41,35.84,3.85,27.81,0.019,36.03,9.309066729696806,0.007001346848937144,1.0479999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_99.jpg,Bacterial gill disease,fish,train,False,1,train,5.31,31.11,3.24,25.99,0.132,31.28,9.601822216598096,0.003353775081817723,2.013
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_0.jpg,Bacterial gill disease,fish,train,True,1,train,6.4,29.67,4.18,24.49,0.136,57.01,7.098069143375256,0.04054305271005179,1.42
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_1.jpg,Bacterial gill disease,fish,train,True,0,train,6.27,29.01,3.54,33.12,0.129,22.83,8.194892104824563,0.027873880282648304,1.6230000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_10.jpg,Bacterial gill disease,fish,train,True,1,train,5.52,35.07,2.73,23.3,0.277,18.73,12.846106790817617,0.012866947420877062,2.6830000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_101.jpg,Bacterial gill disease,fish,train,True,4,train,5.79,34.74,4.69,27.59,0.202,32.61,7.40723367327575,0.01730777237465166,1.714
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_102.jpg,Bacterial gill disease,fish,train,True,4,train,6.51,28.97,3.16,27.36,0.379,28.79,9.167692507302192,0.1421175449373701,2.665
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_104.jpg,Bacterial gill disease,fish,train,True,2,train,5.78,27.08,3.48,38.05,0.085,44.98,7.78158683452059,0.005547886620903829,1.612
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_105.jpg,Bacterial gill disease,fish,train,True,0,train,5.96,32.6,3.3,27.55,0.024,32.01,9.87875794315775,0.002854229122848255,1.3679999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_106.jpg,Bacterial gill disease,fish,train,True,3,train,4.79,33.99,3.97,28.21,0.055,54.36,8.561691280374609,0.0004610774104919792,1.642
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_108.jpg,Bacterial gill disease,fish,train,True,3,train,6.21,30.26,4.25,29.28,0.212,46.94,7.119983247098243,0.04161642556707688,1.7600000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_110.jpg,Bacterial gill disease,fish,train,True,1,val,5.6,29.4,2.55,23.74,0.202,29.44,11.529366551503719,0.00945711545793243,2.4130000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_114.jpg,Bacterial gill disease,fish,train,True,0,train,7.22,31.18,2.17,25.22,0.128,35.82,14.368597379735577,0.26493910924238395,1.745
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_116.jpg,Bacterial gill disease,fish,train,True,1,train,6.74,32.51,5.04,22.08,0.272,49.8,6.4503840270158195,0.19437744304313187,1.604
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_117.jpg,Bacterial gill disease,fish,train,True,1,val,6.22,28.57,4.01,29.34,0.074,42.73,7.124670512043612,0.014034661791865358,1.2770000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_121.jpg,Bacterial gill disease,fish,train,True,1,train,7.33,31.0,3.83,24.84,0.357,36.93,8.093973644977428,0.9464330577808483,2.13
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_123.jpg,Bacterial gill disease,fish,train,True,0,train,5.08,31.09,3.29,27.28,0.381,48.96,9.449819301461089,0.005696468353891719,3.0629999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_127.jpg,Bacterial gill disease,fish,train,True,0,train,5.51,30.29,4.16,31.58,0.214,45.22,7.281232497037267,0.00839021399934906,2.0050000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_128.jpg,Bacterial gill disease,fish,train,True,1,train,5.22,35.74,2.44,24.66,0.13,52.64,14.647480952946914,0.0030843090757345557,2.2720000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_129.jpg,Bacterial gill disease,fish,train,True,3,train,5.3,29.41,1.53,30.98,0.348,29.92,19.222096587604,0.008168348523906275,3.393
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Bacterial gill disease\Bacterial gill disease_aug_131.jpg,Bacterial gill disease,fish,train,True,1,train,6.08,28.97,2.31,29.03,0.09,47.13,12.541071250773806,0.012538656241511924,1.893
